Image1,Image2,Score1,Score2,Label
AF459.jpg,AM1535.jpg,2.083333333333333,2.066666666666667,similar
CM4.jpg,CM746.jpg,4.316666666666666,4.316666666666666,similar
AM1324.jpg,AF671.jpg,2.6,2.6,similar
CM245.jpg,AM803.jpg,2.783333333333333,2.7666666666666666,similar
AF1631.jpg,AF1890.jpg,1.1166666666666667,1.15,similar
AF1987.jpg,AM1472.jpg,1.8,1.7166666666666666,similar
AF14.jpg,AM169.jpg,1.7166666666666666,1.7666666666666666,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
CM248.jpg,CM323.jpg,1.8833333333333333,1.8666666666666667,similar
CM729.jpg,CF669.jpg,4.15,4.15,similar
AF1965.jpg,AM622.jpg,1.75,1.75,similar
AF1042.jpg,AF1672.jpg,3.1166666666666667,3.2,similar
AF716.jpg,AF1997.jpg,1.5,1.4333333333333331,similar
CF611.jpg,AM1576.jpg,4.316666666666666,4.316666666666666,similar
AF1359.jpg,AF1457.jpg,3.9166666666666665,3.966666666666667,similar
AF383.jpg,AM849.jpg,2.4833333333333334,2.4166666666666665,similar
AF158.jpg,AM275.jpg,2.5166666666666666,2.55,similar
AM34.jpg,AM45.jpg,4.25,4.266666666666667,similar
AM302.jpg,AF465.jpg,2.316666666666667,2.3833333333333333,similar
CM55.jpg,AF695.jpg,4.55,4.516666666666667,similar
CF415.jpg,AM257.jpg,2.683333333333333,2.6166666666666667,similar
AF1976.jpg,AF1959.jpg,1.0833333333333333,1.0333333333333334,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AF1976.jpg,AF1590.jpg,1.0833333333333333,1.0666666666666669,similar
AM457.jpg,AF733.jpg,2.6,2.6,similar
AF1859.jpg,AM1521.jpg,1.85,1.85,similar
CF681.jpg,CM2.jpg,3.683333333333333,3.7,similar
AF1837.jpg,AM1464.jpg,4.466666666666667,4.416666666666667,similar
AF1976.jpg,AF1959.jpg,1.0833333333333333,1.0333333333333334,similar
CM716.jpg,AF1827.jpg,4.133333333333334,4.166666666666667,similar
AM1282.jpg,AM1373.jpg,2.05,2.066666666666667,similar
AF1944.jpg,AM1086.jpg,3.216666666666667,3.216666666666667,similar
CF165.jpg,AM1288.jpg,1.9166666666666667,1.95,similar
AM1173.jpg,AM1533.jpg,1.9,1.8333333333333333,similar
AF1279.jpg,CF749.jpg,4.133333333333334,4.116666666666666,similar
AM1779.jpg,AF1823.jpg,3.716666666666667,3.7666666666666666,similar
AF781.jpg,AM909.jpg,2.5166666666666666,2.533333333333333,similar
CF720.jpg,AF23.jpg,3.2333333333333334,3.3,similar
AM1238.jpg,AF180.jpg,2.8,2.8,similar
AF1481.jpg,CF693.jpg,3.933333333333333,3.983333333333333,similar
AF1.jpg,AF1349.jpg,2.333333333333333,2.3833333333333333,similar
CF213.jpg,AF792.jpg,2.833333333333333,2.9,similar
AF1987.jpg,AM707.jpg,1.8,1.8,similar
AF934.jpg,AM1981.jpg,3.8666666666666663,3.883333333333333,similar
AM1298.jpg,CF543.jpg,2.6166666666666667,2.7,similar
CM553.jpg,AM845.jpg,2.7,2.683333333333333,similar
AF784.jpg,AF1375.jpg,3.4,3.3833333333333333,similar
AF153.jpg,CM565.jpg,2.1333333333333333,2.183333333333333,similar
AM1905.jpg,AF776.jpg,3.283333333333333,3.25,similar
AM46.jpg,AF647.jpg,3.7,3.7,similar
AM1557.jpg,CF487.jpg,2.1166666666666667,2.1333333333333333,similar
AM1458.jpg,AF1066.jpg,1.6666666666666667,1.6833333333333331,similar
AF25.jpg,AM173.jpg,1.7666666666666666,1.7166666666666666,similar
AM188.jpg,AM72.jpg,3.7,3.6166666666666663,similar
AM870.jpg,AF789.jpg,1.6,1.5333333333333334,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AM1475.jpg,AM343.jpg,2.833333333333333,2.833333333333333,similar
AF1202.jpg,AF1228.jpg,3.333333333333333,3.333333333333333,similar
AM1995.jpg,AF882.jpg,4.133333333333334,4.133333333333334,similar
AF1437.jpg,AF1726.jpg,4.316666666666666,4.316666666666666,similar
AM1799.jpg,CM369.jpg,2.966666666666667,2.9833333333333334,similar
AM1182.jpg,AM986.jpg,2.183333333333333,2.183333333333333,similar
AF200.jpg,AM1513.jpg,2.333333333333333,2.316666666666667,similar
AF1514.jpg,AF1154.jpg,4.033333333333333,4.1,similar
CF609.jpg,AM1837.jpg,4.7,4.65,similar
AM975.jpg,AF1454.jpg,2.716666666666667,2.7333333333333334,similar
AM1691.jpg,AM1800.jpg,4.05,4.066666666666666,similar
AF1559.jpg,CF586.jpg,4.133333333333334,4.183333333333334,similar
AM351.jpg,AM1912.jpg,3.0,2.95,similar
AM1959.jpg,AF1058.jpg,3.75,3.783333333333333,similar
CM34.jpg,AF443.jpg,1.9333333333333331,2.0,similar
AF151.jpg,AM690.jpg,2.2666666666666666,2.2333333333333334,similar
CF136.jpg,AM410.jpg,2.466666666666667,2.466666666666667,similar
CM163.jpg,AF646.jpg,3.7,3.633333333333333,similar
AF294.jpg,CM249.jpg,2.55,2.583333333333333,similar
AM700.jpg,CF333.jpg,2.3666666666666667,2.4,similar
AF305.jpg,AF1931.jpg,1.8333333333333333,1.8666666666666667,similar
AF1568.jpg,AF1266.jpg,3.8333333333333335,3.816666666666667,similar
AF1320.jpg,AF1211.jpg,4.166666666666667,4.166666666666667,similar
CF681.jpg,CM163.jpg,3.683333333333333,3.7,similar
CF238.jpg,CM300.jpg,2.533333333333333,2.6,similar
AF1023.jpg,AM1914.jpg,3.4,3.3833333333333333,similar
CM37.jpg,AF1454.jpg,2.75,2.7333333333333334,similar
AF582.jpg,AF1331.jpg,3.8333333333333335,3.9,similar
AM536.jpg,AM1558.jpg,1.9666666666666663,1.9166666666666667,similar
CF162.jpg,CF118.jpg,1.8333333333333333,1.8833333333333333,similar
AF514.jpg,AF829.jpg,2.183333333333333,2.2,similar
AM365.jpg,CF482.jpg,2.783333333333333,2.783333333333333,similar
AF788.jpg,AF1935.jpg,1.3833333333333333,1.4,similar
AM1832.jpg,CF243.jpg,3.566666666666667,3.533333333333333,similar
AF1316.jpg,CF612.jpg,4.05,4.066666666666666,similar
CF647.jpg,AF1732.jpg,4.166666666666667,4.2,similar
AF136.jpg,AM1390.jpg,2.316666666666667,2.316666666666667,similar
CF464.jpg,AF822.jpg,2.1166666666666667,2.15,similar
AF1631.jpg,AF1641.jpg,1.1166666666666667,1.1666666666666667,similar
AM27.jpg,AF1031.jpg,4.05,4.033333333333333,similar
CF623.jpg,AM1968.jpg,4.266666666666667,4.233333333333333,similar
AF1145.jpg,CF135.jpg,2.0166666666666666,2.0166666666666666,similar
AM1788.jpg,AM812.jpg,2.066666666666667,2.1,similar
CM216.jpg,AM57.jpg,3.2333333333333334,3.25,similar
AF1098.jpg,AF388.jpg,1.55,1.6,similar
CF670.jpg,CF620.jpg,4.516666666666667,4.516666666666667,similar
CM490.jpg,AF1888.jpg,3.4166666666666665,3.4166666666666665,similar
CM688.jpg,AM44.jpg,4.15,4.2,similar
AM1581.jpg,AM1997.jpg,4.416666666666667,4.433333333333334,similar
CM234.jpg,AM36.jpg,4.333333333333333,4.366666666666666,similar
AM78.jpg,AF1505.jpg,3.083333333333333,3.033333333333333,similar
AF1035.jpg,AM863.jpg,3.5166666666666666,3.533333333333333,similar
AF754.jpg,AM926.jpg,2.35,2.35,similar
CM688.jpg,CF563.jpg,4.15,4.15,similar
AF1539.jpg,AF1633.jpg,1.6166666666666667,1.6333333333333333,similar
CM505.jpg,AM957.jpg,2.083333333333333,2.05,similar
AM910.jpg,AM448.jpg,2.1,2.05,similar
AM1575.jpg,AF1491.jpg,4.183333333333334,4.2,similar
AM1115.jpg,AM1405.jpg,2.583333333333333,2.6,similar
AM1575.jpg,AF1355.jpg,4.183333333333334,4.133333333333334,similar
AF1935.jpg,AF788.jpg,1.4,1.3833333333333333,similar
AF1147.jpg,AM1654.jpg,3.55,3.533333333333333,similar
CF6.jpg,CF682.jpg,4.283333333333333,4.283333333333333,similar
AM1462.jpg,CM32.jpg,2.1,2.083333333333333,similar
AM1704.jpg,CF11.jpg,4.4,4.366666666666666,similar
AM74.jpg,AF941.jpg,1.6,1.5333333333333334,similar
AF1935.jpg,AF815.jpg,1.4,1.3166666666666669,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AF319.jpg,AF450.jpg,3.0166666666666666,3.1,similar
CM694.jpg,CF583.jpg,4.2,4.183333333333334,similar
AM111.jpg,AF1273.jpg,1.25,1.2833333333333334,similar
AF1931.jpg,AF248.jpg,1.8666666666666667,1.8333333333333333,similar
AF757.jpg,AF1866.jpg,1.4333333333333331,1.45,similar
CF239.jpg,AM860.jpg,2.816666666666667,2.833333333333333,similar
AF1013.jpg,AF1479.jpg,3.816666666666667,3.9,similar
AM1805.jpg,AF1881.jpg,3.6666666666666665,3.633333333333333,similar
AM20.jpg,CM323.jpg,1.9,1.8666666666666667,similar
AM1961.jpg,AF934.jpg,3.816666666666667,3.8666666666666663,similar
AM932.jpg,CM338.jpg,2.35,2.35,similar
AF1243.jpg,AF185.jpg,2.2,2.15,similar
AF1524.jpg,CF305.jpg,3.9,3.9,similar
CF63.jpg,CM492.jpg,2.3666666666666667,2.333333333333333,similar
AF274.jpg,AM1154.jpg,2.95,2.95,similar
AF757.jpg,AF716.jpg,1.4333333333333331,1.5,similar
AF1631.jpg,AF1641.jpg,1.1166666666666667,1.1666666666666667,similar
CF726.jpg,AF1177.jpg,3.65,3.683333333333333,similar
AF1590.jpg,AF1986.jpg,1.0666666666666669,1.0166666666666666,similar
AF1652.jpg,AM1679.jpg,4.066666666666666,4.1,similar
AF16.jpg,AM441.jpg,2.1,2.066666666666667,similar
AF774.jpg,AF1130.jpg,2.8833333333333333,2.833333333333333,similar
AM123.jpg,AF1236.jpg,4.383333333333334,4.316666666666666,similar
AF10.jpg,AF697.jpg,3.433333333333333,3.4166666666666665,similar
AF1171.jpg,AM1856.jpg,4.283333333333333,4.3,similar
AM160.jpg,CF586.jpg,4.183333333333334,4.183333333333334,similar
AF592.jpg,CF727.jpg,4.533333333333333,4.566666666666666,similar
CM59.jpg,CF516.jpg,3.466666666666667,3.4166666666666665,similar
CM457.jpg,AF1937.jpg,3.2,3.2,similar
CM315.jpg,AM891.jpg,2.7333333333333334,2.716666666666667,similar
AF248.jpg,AF1859.jpg,1.8333333333333333,1.85,similar
AF1227.jpg,AF1580.jpg,3.433333333333333,3.466666666666667,similar
AF1250.jpg,CM51.jpg,2.433333333333333,2.4833333333333334,similar
CF634.jpg,AM1624.jpg,4.633333333333334,4.666666666666667,similar
AF1988.jpg,AF98.jpg,1.9666666666666663,2.0,similar
AM681.jpg,AF118.jpg,2.7333333333333334,2.8,similar
AF757.jpg,AF1997.jpg,1.4333333333333331,1.4333333333333331,similar
AF1986.jpg,AF1959.jpg,1.0166666666666666,1.0333333333333334,similar
AF1506.jpg,AF770.jpg,3.55,3.566666666666667,similar
AM10.jpg,AF1641.jpg,1.1666666666666667,1.1666666666666667,similar
CF147.jpg,CM291.jpg,2.35,2.316666666666667,similar
CF89.jpg,AF798.jpg,4.183333333333334,4.166666666666667,similar
AM10.jpg,AF1631.jpg,1.1666666666666667,1.1166666666666667,similar
AM1458.jpg,AM282.jpg,1.6666666666666667,1.6666666666666667,similar
AF1540.jpg,AF1935.jpg,1.3833333333333333,1.4,similar
AM870.jpg,AF1996.jpg,1.6,1.6,similar
AF1255.jpg,AM1693.jpg,4.216666666666667,4.266666666666667,similar
AM10.jpg,AF1641.jpg,1.1666666666666667,1.1666666666666667,similar
AF1272.jpg,AM1981.jpg,3.9,3.883333333333333,similar
AM1656.jpg,AF470.jpg,3.633333333333333,3.6166666666666663,similar
AM1113.jpg,CM31.jpg,2.95,2.933333333333333,similar
AM111.jpg,AF1273.jpg,1.25,1.2833333333333334,similar
AF1976.jpg,AF1590.jpg,1.0833333333333333,1.0666666666666669,similar
AM703.jpg,AF1885.jpg,2.716666666666667,2.716666666666667,similar
AF1866.jpg,AF1997.jpg,1.45,1.4333333333333331,similar
CF378.jpg,CM524.jpg,2.15,2.1666666666666665,similar
AM260.jpg,AF1578.jpg,2.75,2.7666666666666666,similar
AM63.jpg,CM716.jpg,4.15,4.133333333333334,similar
AF190.jpg,AM1031.jpg,2.05,2.05,similar
AF917.jpg,AF757.jpg,1.4333333333333331,1.4333333333333331,similar
CF260.jpg,AF389.jpg,2.816666666666667,2.833333333333333,similar
AF416.jpg,CM339.jpg,2.533333333333333,2.566666666666667,similar
AM1966.jpg,AF1260.jpg,3.783333333333333,3.716666666666667,similar
AF922.jpg,AF1509.jpg,1.6833333333333331,1.7,similar
CM55.jpg,CF702.jpg,4.55,4.516666666666667,similar
AF1997.jpg,AF917.jpg,1.4333333333333331,1.4333333333333331,similar
AF193.jpg,AF585.jpg,2.1333333333333333,2.2,similar
AF815.jpg,AF1076.jpg,1.3166666666666669,1.4,similar
AF695.jpg,CF620.jpg,4.516666666666667,4.516666666666667,similar
AF1502.jpg,AM157.jpg,3.683333333333333,3.6666666666666665,similar
CM364.jpg,AF1124.jpg,3.6,3.55,similar
AF1689.jpg,AF1644.jpg,3.8333333333333335,3.816666666666667,similar
AM173.jpg,AF1965.jpg,1.7166666666666666,1.75,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
CM104.jpg,AM561.jpg,2.8833333333333333,2.833333333333333,similar
AF969.jpg,AF1022.jpg,3.783333333333333,3.7666666666666666,similar
CF728.jpg,AM1964.jpg,4.316666666666666,4.4,similar
CF241.jpg,AF172.jpg,2.4,2.3833333333333333,similar
CF589.jpg,CF568.jpg,4.316666666666666,4.366666666666666,similar
CM55.jpg,CF620.jpg,4.55,4.516666666666667,similar
AF815.jpg,AF1076.jpg,1.3166666666666669,1.4,similar
AM1585.jpg,CF693.jpg,3.983333333333333,3.983333333333333,similar
AM1799.jpg,CM424.jpg,2.966666666666667,2.9833333333333334,similar
AF1986.jpg,AF1976.jpg,1.0166666666666666,1.0833333333333333,similar
AM1867.jpg,AF1693.jpg,3.85,3.9,similar
AM169.jpg,AM195.jpg,1.7666666666666666,1.7666666666666666,similar
AF1842.jpg,AF954.jpg,3.9166666666666665,4.0,similar
AF1120.jpg,AM561.jpg,2.9,2.833333333333333,similar
AM1400.jpg,AM411.jpg,2.9,2.816666666666667,similar
AM335.jpg,CM401.jpg,2.783333333333333,2.783333333333333,similar
CM66.jpg,AF1106.jpg,3.6,3.5166666666666666,similar
AF1845.jpg,AF161.jpg,1.9666666666666663,1.95,similar
AF1760.jpg,AM1547.jpg,2.283333333333333,2.2333333333333334,similar
AF789.jpg,AF6.jpg,1.5333333333333334,1.5666666666666669,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AF1890.jpg,AF1641.jpg,1.15,1.1666666666666667,similar
AF1603.jpg,AF1887.jpg,3.95,3.9166666666666665,similar
AM69.jpg,CM698.jpg,2.933333333333333,3.0,similar
AF1321.jpg,AM115.jpg,1.8166666666666669,1.9,similar
AM51.jpg,AF1823.jpg,3.75,3.7666666666666666,similar
AM95.jpg,AM1316.jpg,2.333333333333333,2.35,similar
CM19.jpg,AF1911.jpg,3.633333333333333,3.6666666666666665,similar
AM660.jpg,AF265.jpg,1.8833333333333333,1.85,similar
AF389.jpg,CM14.jpg,2.833333333333333,2.85,similar
AM173.jpg,AM1818.jpg,1.7166666666666666,1.75,similar
AF1398.jpg,AF391.jpg,1.3666666666666667,1.35,similar
CM587.jpg,AF1105.jpg,1.7166666666666666,1.7166666666666666,similar
AF909.jpg,CF622.jpg,3.5,3.433333333333333,similar
AF1514.jpg,AF1793.jpg,4.033333333333333,4.016666666666667,similar
AF177.jpg,AM169.jpg,1.7333333333333334,1.7666666666666666,similar
AF1906.jpg,CM390.jpg,3.1333333333333333,3.1166666666666667,similar
AM1765.jpg,CF742.jpg,4.3,4.3,similar
AF1351.jpg,AM881.jpg,2.45,2.4833333333333334,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AF893.jpg,CF105.jpg,2.8,2.75,similar
AF688.jpg,AF435.jpg,1.6166666666666667,1.6833333333333331,similar
AM1427.jpg,CM457.jpg,3.1166666666666667,3.2,similar
AF249.jpg,CM310.jpg,2.95,2.9833333333333334,similar
AM1638.jpg,AM1972.jpg,4.2,4.15,similar
AF1959.jpg,AF1590.jpg,1.0333333333333334,1.0666666666666669,similar
AM1725.jpg,AM985.jpg,3.25,3.2333333333333334,similar
CF34.jpg,AF1174.jpg,4.433333333333334,4.5,similar
CF517.jpg,AM164.jpg,1.9166666666666667,2.0,similar
AM1443.jpg,AM420.jpg,2.316666666666667,2.3666666666666667,similar
AM1624.jpg,AM22.jpg,4.666666666666667,4.7,similar
AF1588.jpg,AF1027.jpg,3.933333333333333,3.983333333333333,similar
AM1330.jpg,AM726.jpg,2.833333333333333,2.833333333333333,similar
CM650.jpg,AF738.jpg,4.45,4.483333333333333,similar
AF757.jpg,AF716.jpg,1.4333333333333331,1.5,similar
AF1820.jpg,AF1866.jpg,1.4166666666666667,1.45,similar
AM42.jpg,AF1169.jpg,3.566666666666667,3.6,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AM1486.jpg,AM1405.jpg,2.583333333333333,2.6,similar
AM1885.jpg,CF742.jpg,4.216666666666667,4.3,similar
CM265.jpg,AM1336.jpg,2.583333333333333,2.533333333333333,similar
AM410.jpg,CM8.jpg,2.466666666666667,2.466666666666667,similar
AF1996.jpg,AM74.jpg,1.6,1.6,similar
CF749.jpg,AF1320.jpg,4.116666666666666,4.166666666666667,similar
CM403.jpg,AF1941.jpg,3.183333333333333,3.1333333333333333,similar
AF444.jpg,CM530.jpg,3.1666666666666665,3.1333333333333333,similar
AF49.jpg,AF1151.jpg,2.1333333333333333,2.1666666666666665,similar
AF1270.jpg,AM1675.jpg,4.166666666666667,4.116666666666666,similar
AM737.jpg,AF619.jpg,2.9166666666666665,2.966666666666667,similar
AF362.jpg,CF280.jpg,2.0166666666666666,2.05,similar
AM1598.jpg,CF554.jpg,4.116666666666666,4.133333333333334,similar
AM523.jpg,CF225.jpg,2.95,2.9166666666666665,similar
AF815.jpg,AF391.jpg,1.3166666666666669,1.35,similar
AF1076.jpg,AF788.jpg,1.4,1.3833333333333333,similar
AM169.jpg,CF251.jpg,1.7666666666666666,1.7333333333333334,similar
AF1695.jpg,AF1283.jpg,4.316666666666666,4.333333333333333,similar
AF587.jpg,AM735.jpg,1.7666666666666666,1.7833333333333334,similar
CF714.jpg,AM28.jpg,4.3,4.233333333333333,similar
AM22.jpg,AM390.jpg,4.7,4.683333333333334,similar
AM875.jpg,AF1290.jpg,2.9166666666666665,2.9833333333333334,similar
AF1959.jpg,AF1976.jpg,1.0333333333333334,1.0833333333333333,similar
AF927.jpg,CF526.jpg,3.1666666666666665,3.1666666666666665,similar
CF728.jpg,CF637.jpg,4.316666666666666,4.4,similar
AM450.jpg,AF1145.jpg,2.1,2.0166666666666666,similar
CF313.jpg,AM986.jpg,2.1166666666666667,2.183333333333333,similar
AM1107.jpg,AF1796.jpg,2.083333333333333,2.083333333333333,similar
AF1377.jpg,CF711.jpg,3.6666666666666665,3.6666666666666665,similar
AM444.jpg,AM500.jpg,2.55,2.55,similar
AF993.jpg,AF403.jpg,2.65,2.6333333333333333,similar
AF815.jpg,AF1076.jpg,1.3166666666666669,1.4,similar
AM662.jpg,AM751.jpg,2.6,2.533333333333333,similar
AF1820.jpg,AF1997.jpg,1.4166666666666667,1.4333333333333331,similar
AF1641.jpg,AF1631.jpg,1.1666666666666667,1.1166666666666667,similar
AF1540.jpg,AF1076.jpg,1.3833333333333333,1.4,similar
AF353.jpg,AM898.jpg,2.3833333333333333,2.3833333333333333,similar
AF1996.jpg,AF1098.jpg,1.6,1.55,similar
AF34.jpg,AM1549.jpg,2.2333333333333334,2.2666666666666666,similar
AF1866.jpg,AF917.jpg,1.45,1.4333333333333331,similar
AM1612.jpg,AF1395.jpg,3.9,3.816666666666667,similar
AF492.jpg,CF563.jpg,4.166666666666667,4.15,similar
CF695.jpg,AM1773.jpg,4.316666666666666,4.383333333333334,similar
AF1191.jpg,CM656.jpg,4.233333333333333,4.283333333333333,similar
AF1432.jpg,AM985.jpg,3.216666666666667,3.2333333333333334,similar
AM1963.jpg,AM1934.jpg,4.416666666666667,4.466666666666667,similar
AF585.jpg,AF153.jpg,2.2,2.1333333333333333,similar
AF1816.jpg,CF556.jpg,4.566666666666666,4.566666666666666,similar
CF582.jpg,AF1857.jpg,4.233333333333333,4.233333333333333,similar
CM568.jpg,AF281.jpg,2.1166666666666667,2.183333333333333,similar
CM655.jpg,CM186.jpg,4.166666666666667,4.116666666666666,similar
AF1875.jpg,AM258.jpg,2.2333333333333334,2.25,similar
AF1231.jpg,AF1696.jpg,3.983333333333333,4.0,similar
AM114.jpg,CM238.jpg,3.2,3.1166666666666667,similar
AM737.jpg,CM196.jpg,2.9166666666666665,2.966666666666667,similar
AF1749.jpg,CF326.jpg,3.1666666666666665,3.1166666666666667,similar
AM1802.jpg,AM1773.jpg,4.383333333333334,4.383333333333334,similar
AF1125.jpg,AF180.jpg,2.75,2.8,similar
AM905.jpg,CM537.jpg,2.8833333333333333,2.8833333333333333,similar
AF917.jpg,AF345.jpg,1.4333333333333331,1.5,similar
CM641.jpg,CF587.jpg,4.15,4.116666666666666,similar
AF1964.jpg,AM1693.jpg,4.216666666666667,4.266666666666667,similar
AM335.jpg,AM1844.jpg,2.783333333333333,2.7333333333333334,similar
AF815.jpg,AF1935.jpg,1.3166666666666669,1.4,similar
AF1221.jpg,AM44.jpg,4.2,4.2,similar
AM637.jpg,AM725.jpg,2.933333333333333,2.95,similar
CF454.jpg,CF74.jpg,2.3833333333333333,2.316666666666667,similar
AM1587.jpg,AF1365.jpg,4.5,4.483333333333333,similar
AM111.jpg,AF1273.jpg,1.25,1.2833333333333334,similar
AF1529.jpg,AF1763.jpg,3.733333333333333,3.8,similar
CF544.jpg,CF546.jpg,3.583333333333333,3.6,similar
AM584.jpg,AM1177.jpg,1.9666666666666663,2.0,similar
CF670.jpg,CM55.jpg,4.516666666666667,4.55,similar
AF1185.jpg,AM1296.jpg,2.6166666666666667,2.6666666666666665,similar
AF1944.jpg,AF515.jpg,3.216666666666667,3.2666666666666666,similar
AM1217.jpg,AM842.jpg,2.9,2.9,similar
AF1445.jpg,AF1261.jpg,3.9,3.8333333333333335,similar
AM1738.jpg,CM378.jpg,3.583333333333333,3.5166666666666666,similar
AF172.jpg,AF173.jpg,2.3833333333333333,2.316666666666667,similar
AF1540.jpg,AF391.jpg,1.3833333333333333,1.35,similar
AM1545.jpg,AM335.jpg,2.716666666666667,2.783333333333333,similar
AF1306.jpg,AM1373.jpg,2.033333333333333,2.066666666666667,similar
CM320.jpg,CM286.jpg,2.833333333333333,2.8833333333333333,similar
AF765.jpg,AM388.jpg,2.6333333333333333,2.6666666666666665,similar
AM1464.jpg,AF1592.jpg,4.416666666666667,4.466666666666667,similar
AF542.jpg,AF1077.jpg,3.1166666666666667,3.1166666666666667,similar
AF242.jpg,AM1368.jpg,2.7666666666666666,2.716666666666667,similar
AF1965.jpg,AM622.jpg,1.75,1.75,similar
AF641.jpg,CM311.jpg,2.4833333333333334,2.5,similar
CM55.jpg,CF670.jpg,4.55,4.516666666666667,similar
AM637.jpg,AM1563.jpg,2.933333333333333,3.0,similar
CM696.jpg,AF1792.jpg,3.8333333333333335,3.883333333333333,similar
AF1267.jpg,CM255.jpg,3.433333333333333,3.4166666666666665,similar
AM483.jpg,AM1031.jpg,2.033333333333333,2.05,similar
AM1311.jpg,CM589.jpg,2.8666666666666667,2.8833333333333333,similar
AF1500.jpg,CF50.jpg,4.45,4.45,similar
AF434.jpg,CF364.jpg,3.0,2.933333333333333,similar
CM425.jpg,AF1004.jpg,3.25,3.3,similar
AF728.jpg,AF922.jpg,1.6166666666666667,1.6833333333333331,similar
AM282.jpg,AF1768.jpg,1.6666666666666667,1.6666666666666667,similar
AF1273.jpg,AM111.jpg,1.2833333333333334,1.25,similar
AF244.jpg,AM305.jpg,4.216666666666667,4.216666666666667,similar
AM934.jpg,AM893.jpg,2.0166666666666666,2.1,similar
CF314.jpg,AF148.jpg,1.9166666666666667,1.9166666666666667,similar
AF947.jpg,AF1032.jpg,3.35,3.316666666666667,similar
AM112.jpg,AF1770.jpg,4.133333333333334,4.116666666666666,similar
